,id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,clean_ingredients,ingredient_count,timeMins,imageURL
273,Lemon-Vinaigrette-531937,lemon vinaigrette,3.0,300.0,[Salads],[American],"[fresh lemon juice, white wine vinegar, sugar, coarse salt, ground pepper, olive oil]","['lemon juice', 'white wine vinegar', 'sugar', 'coarse salt', 'pepper', 'olive oil']",6,5.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.mCWaLSvl_al4pL0PUd_sWAHaHg%26pid%3DApi&f=1&ipt=027bef23f5f10018ec8d4657abbecbd97ccb1796a56a59244f62ccb016b3dbfa&ipo=images
274,Herb-crusted-russet-potatoes-303546,herb-crusted russet potatoes,4.0,3000.0,[Side Dishes],[American],"[hellmann' or best food real mayonnais, fresh rosemary, chopped garlic, kosher salt, ground black pepper, potatoes]","['hellmann best food real mayonnai', 'rosemary', 'garlic', 'kosher salt', 'black pepper', 'potato']",6,50.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.Z94suG3EFcHxAbVzzUmg8gHaEK%26pid%3DApi&f=1&ipt=41f513e5628832589e0802fe94e8f631b1de576b0bbe1ececf84ef396c6b704e&ipo=images
275,Roast-Beef-Tenderloin-My-Recipes,roast beef tenderloin,4.0,2700.0,[Main Dishes],[American],"[dried thyme, garlic cloves, salt, black pepper, beef tenderloin, cooking spray]","['thyme', 'garlic clove', 'salt', 'black pepper', 'beef tenderloin', 'cooking spray']",6,45.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.rpNZGQ9Xgs12ed_v50qaRAHaE8%26pid%3DApi&f=1&ipt=2fadff5939057b0dbfd0fb310da0cded7e2bac017e5ada1eb14dcd5b03216f8f&ipo=images
276,Grilled-salmon-with-citrus-tomato-salsa-298379,grilled salmon with citrus-tomato salsa,4.0,1800.0,[Main Dishes],[American],"[tomatoes, orange, sliced green onions, chopped cilantro fresh, jalapeno chilies, i can't believe it's not butter!® all purpose sticks, salmon]","['tomato', 'orange', 'onion', 'cilantro', 'jalapeno chily', 'can t believe it s butter purpose stick', 'salmon']",7,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.9s1TsADVhgrPCKJyV5Sw0AHaGk%26pid%3DApi&f=1&ipt=40b4ce0e2e9b16d3b2232384df283f2c5af6a521add847bdb29d49b3ff01a709&ipo=images
277,The-Quickest-Quiche-My-Recipes,the quickest quiche,4.0,3600.0,[Breakfast and Brunch],[American],"[piecrust, cooked bacon, egg substitute, blue cheese dressing]","['piecrust', 'bacon', 'egg substitute', 'blue cheese dressing']",4,60.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.r5DQGVtqvsxsqbIuzeLtpAHaE6%26pid%3DApi&f=1&ipt=8081d04bfdc496c13b4533e2475c04245d1fb64b94bd85aa02cce8fa79adbd8c&ipo=images
278,California-broccoli-slaw-297279,california broccoli slaw,4.0,300.0,"[Salads, Side Dishes]",[American],"[hellmann' or best food real mayonnais, red wine vinegar, sugar, broccoli, dried cranberries]","['hellmann best food real mayonnai', 'wine vinegar', 'sugar', 'broccoli', 'cranberry']",5,5.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.oc67_mcXPErkQoV1ObDyMQHaEK%26pid%3DApi&f=1&ipt=57a03a085879afb2bff0a889cf540dd73ab803cbb85bebbca662b0a56a4902a3&ipo=images
279,Broccoli-with-Lemon-and-Garlic-530298,broccoli with lemon and garlic,4.0,2400.0,[Side Dishes],[American],"[broccoli, lemon, garlic, olive oil, salt and ground black pepper]","['broccoli', 'lemon', 'garlic', 'olive oil', 'salt black pepper']",5,40.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.aaV1wZ2m55N3q7xfC-EyoQHaLH%26pid%3DApi&f=1&ipt=332c834882e878b37b4dd3aa60416d92aa0edfeaa9e9c9f5e7709dae1f263b86&ipo=images
280,Limeade-My-Recipes,limeade,4.0,1500.0,[Beverages],[American],"[water, sugar, lime rind, fresh lime juice, ice water]","['water', 'sugar', 'lime rind', 'lime juice', 'ice water']",5,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.WRQuHXpqvqwD52nfeXrFfwHaLH%26pid%3DApi&f=1&ipt=2ce13f87cd6cbe646488b5af8fc66609c51706f0e72b1b38aad07e0153aca14b&ipo=images
281,Peppered-Halibut-Steaks-My-Recipes,peppered halibut steaks,4.0,1800.0,[Main Dishes],[American],"[cracked black pepper, fresh lemon juice, vegetable oil, halibut fillets, kosher salt, cooking spray, lemon wedge]","['black pepper', 'lemon juice', 'vegetable oil', 'halibut fillet', 'kosher salt', 'cooking spray', 'ge']",7,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.7rCflvpOY8ceaUc-8jmZmgHaE7%26pid%3DApi&f=1&ipt=49be540004ed31fffdad4bfdadfc62671950159cdb92fcf619d74be1470e13c8&ipo=images
282,Old_fashioned-Rice-Pudding-TasteOfHome,old-fashioned rice pudding,5.0,1500.0,[Desserts],[American],"[long-grain rice, milk, sugar, salt, vanilla extract, whipped cream]","['long grain rice', 'milk', 'sugar', 'salt', 'vanilla extract', 'cream']",6,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.V3MdOLEuxF_HH-3mEx-RjwHaKl%26pid%3DApi&f=1&ipt=b75a206b7e79afb9153ec7b863209388ff64e0f5f21ffd0ee7a870800fa79e2a&ipo=images
283,Cheesy-Pigs-in-Blankets-MyRecipes-266320,cheesy pigs in blankets,4.0,1620.0,"[Lunch and Snacks, Appetizers, Main Dishes]","[American, Kid-Friendly]","[pizza doughs, part-skim mozzarella cheese, turkey hot dogs, cooking spray, ketchup, barbecue sauce, prepared mustard]","['pizza dough', 'part skim mozzarella cheese', 'turkey hot dog', 'cooking spray', 'ketchup', 'barbecue sauce', 'mustard']",7,27.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.4au5ovqCnNCAqtnk8aP1nAHaHU%26pid%3DApi&f=1&ipt=08080caf58f8fdf3778e0767c3283431691b5967a026406adf865bfbb6dfe339&ipo=images
284,Easy-Key-Lime-Pie-My-Recipes,easy key lime pie,4.0,,[Desserts],[American],"[sweetened condensed milk, frozen limeade concentrate, heavy cream, piecrust, lime]","['milk', 'limeade concentrate', 'heavy cream', 'piecrust', 'lime']",5,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.ra4omw0GV0nl5728ocLhEgHaLH%26pid%3DApi&f=1&ipt=5cb8dada11566b9137dc063216c171063d0ecd78573cf812d2254c1c48f61acd&ipo=images
285,Tomato_basil-Bisque-My-Recipes,tomato-basil bisque,4.0,900.0,[Soups],[American],"[tomato soup, diced tomatoes, buttermilk, fresh basil, freshly ground pepper, fresh basil leaves, parmesan cheese]","['tomato soup', 'tomato', 'buttermilk', 'basil', 'pepper', 'basil leaf', 'parmesan cheese']",7,15.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.0VXdUilMnBEgw40xuh1sOAHaHa%26pid%3DApi&f=1&ipt=8fad98067706d8bb3742ce71d27a7f89fdacf0622dcc15da7ea903c91bd78e5e&ipo=images
286,Frozen-Lemonade-My-Recipes,frozen lemonade,4.0,1800.0,[Beverages],[American],"[lemon, superfine sugar, cold water, lemon juice, ice]","['lemon', 'superfine sugar', 'cold water', 'lemon juice', 'ice']",5,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.KNzyOHVDHUFW1JaBoEwWrwHaLH%26pid%3DApi&f=1&ipt=7de3b043aaacd3c50658214645e8b2eabaa9b363d9044f21c0042e7aa66ce8b7&ipo=images
287,Double-clutch-coleslaw-297885,double clutch coleslaw,4.0,600.0,"[Salads, Side Dishes]",[American],"[hellmann' or best food real mayonnais, lemon juice, sugar, salt, cabbage, carrots, green bell pepper]","['hellmann best food real mayonnai', 'lemon juice', 'sugar', 'salt', 'cabbage', 'carrot', 'bell pepper']",7,10.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.wbkiAyBaT7-UsoTLUxWOPwHaHa%26pid%3DApi&f=1&ipt=da53317e8b0254272adca4f14f7c238233d01be03037405a82ee6ea2a9e73e75&ipo=images
288,Crisp-Celery-Salad-Martha-Stewart-191058,crisp celery salad,4.0,600.0,[Salads],[American],"[fresh lemon juice, olive oil, dijon mustard, coarse salt, ground pepper, celery ribs, celery]","['lemon juice', 'olive oil', 'dijon mustard', 'coarse salt', 'pepper', 'celery rib', 'celery']",7,10.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.DcPsjB4W1XJPlEkaepufYQHaLG%26pid%3DApi&f=1&ipt=a72ee85e46224f6c6778fa8a131b625b1a02a4aac2f7b4b74be1834e81a35d37&ipo=images
289,Chili-Lime-Drumsticks-MyRecipes-213340,chili-lime drumsticks,4.0,4200.0,[Main Dishes],[American],"[chicken drumsticks, pepper, salt, unsalted butter, fresh lime juice, chili powder, garlic, sugar]","['chicken drumstick', 'pepper', 'salt', 'butter', 'lime juice', 'chili powder', 'garlic', 'sugar']",8,70.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.iSaIKDQSkdFPJJjCfw0WIAHaQV%26pid%3DApi&f=1&ipt=0a6b7086aa7976133166e8bda0973b90e347b0a3404a42e9359ec1b98fc46372&ipo=images
290,Carrot-Cake-Pancakes-475085,carrot cake pancakes,4.0,1800.0,[Breakfast and Brunch],[American],"[water, shredded carrots, cinnamon, nutmeg, ground cloves]","['water', 'carrot', 'cinnamon', 'nutmeg', 'clove']",5,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.JbHW0N8c7gsZBaBIO3ZaqQHaLH%26pid%3DApi&f=1&ipt=ee16cde7f3b2d03caf4293e0142e5b59707150a403bcc41ba873e89a182ea9be&ipo=images
291,Creamy-Chicken-Enchiladas-My-Recipes_2,creamy chicken enchiladas,4.0,3900.0,[Main Dishes],"[Southwestern, American, Mexican]","[butter, onions, green chile, cream cheese, cooked chicken breasts, flour tortillas, monterey jack, whipping cream]","['butter', 'onion', 'chile', 'cream cheese', 'chicken breast', 'flmy tortilla', 'monterey jack', 'whipping cream']",8,65.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.vWy-d6A2ZVWZpz00wLWYKAHaHa%26pid%3DApi&f=1&ipt=9653ffb8cd8166bbc4416f68e2bbb37707894a6bb153198f640473cd73fbb6b2&ipo=images
292,Wild-Rice-with-Mushrooms-MyRecipes-239711,wild rice with mushrooms,4.0,1800.0,[Side Dishes],[American],"[long grain and wild rice mix, butter, sweet onion, fresh mushrooms, salt, marsala wine, flat leaf parsley]","['long grain wild rice mix', 'butter', 'sweet onion', 'mushroom', 'salt', 'marsala wine', 'flat leaf parsley']",7,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.vuhfEW9Zm7KMK8AuKFvhRQHaE7%26pid%3DApi&f=1&ipt=904d528e95b1cb01e91bef4518ee16bfe007fd6050f53ca31bc78019de5d64f6&ipo=images
293,Gramma_s-Cream-Of-Broccoli-Allrecipes,gramma's cream of broccoli,4.0,2100.0,,[American],"[water, salt, broccoli, butter, all-purpose flour, evaporated milk, onions]","['water', 'salt', 'broccoli', 'butter', 'all purpose flmy', 'milk', 'onion']",7,35.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.LpuTXnaaRrzE1BCgn3UcMQHaNK%26pid%3DApi&f=1&ipt=db36bb73383bccff35c4061931beb7fec2ff9677a33b4cf57edc6135ee54d4bc&ipo=images
294,Rosemary-Potatoes-My-Recipes,rosemary potatoes,4.0,1500.0,[Side Dishes],[American],"[butter, minced garlic, dried rosemary, kosher salt, black pepper, red potato]","['butter', 'garlic', 'rosemary', 'kosher salt', 'black pepper', 'potato']",6,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.SMHhR4Qron9UrPjqdzPNLwHaKX%26pid%3DApi&f=1&ipt=362a95279097f6910a68d6b42cb6aeb89fd566312aff65860792e60a95f40199&ipo=images
295,Grilled-pineapple-352283,grilled pineapple,5.0,,[Side Dishes],"[American, Barbecue]","[honey, olive oil, fresh lime juice, ground cinnamon, pineapple]","['honey', 'olive oil', 'lime juice', 'cinnamon', 'pineapple']",5,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.hW9rkqMyMWWoxvSw2raSFQHaHa%26pid%3DApi&f=1&ipt=72a9d3c7b0edae54f7e9b0274fe8fa5b5c2379e578ab1fb07e5510bef9c03c98&ipo=images
296,Homemade-Graham-Crackers-482510,homemade graham crackers,4.0,11700.0,[Lunch and Snacks],[American],"[all-purpose flour, graham flour, baking soda, kosher salt, unsalted butter, dark brown sugar, honey]","['all purpose flmy', 'graham flmy', 'baking soda', 'kosher salt', 'butter', 'dark brown sugar', 'honey']",7,195.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.BBQwn2AY23heyHhRmmuQBwHaLH%26pid%3DApi&f=1&ipt=0739d5c022e572dcd9a2e12140f0728366b69eac070f886dbf825c247f12c582&ipo=images
297,Cilantro-Lime-Aioli-MyRecipes-241139,cilantro-lime aioli,3.0,300.0,[Condiments and Sauces],[American],"[chopped cilantro, mayonnaise, lime, lime juice, sweet potatoes]","['cilantro', 'mayonnaise', 'lime', 'lime juice', 'sweet potato']",5,5.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.st4-QXUd-K9BJ1hP2kzo_gHaHa%26pid%3DApi&f=1&ipt=f4604b547c3debc4f540087e6dadb0ac371a8e357e53d088be1c5cbe4c4cf65c&ipo=images
298,Pan-Seared-Strip-Steak-MyRecipes-264812,pan-seared strip steak,4.0,3060.0,[Main Dishes],[American],"[new york strip steaks, kosher salt, black pepper, olive oil, butter, thyme sprigs, garlic cloves]","['new york strip steak', 'kosher salt', 'black pepper', 'olive oil', 'butter', 'thyme sprig', 'garlic clove']",7,51.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.o6jYgnBrE7h_Gax0BLO3CwHaK_%26pid%3DApi&f=1&ipt=b9e0f0e964f59327428bbfccdb60d7403acb0c3237f0bb936fff498f685c8f3f&ipo=images
299,Ranch-potato-salad-primavera-300121,ranch potato salad primavera,4.0,8700.0,"[Salads, Side Dishes]",[American],"[red potato, broccoli, yellow squash, celery, red bell pepper, sliced green onions, wish-bone light ranch dressing]","['potato', 'broccoli', 'yellow squash', 'celery', 'bell pepper', 'onion', 'wish bone light ranch dressing']",7,145.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.k_SJTvPnbxCCcBh7MD-f1wHaLH%26pid%3DApi&f=1&ipt=dceb9bc340292c451ea48c8042b815d04609e5e3aa95bdd5ee8d6f26b9ad4597&ipo=images
300,Buffalo-grilled-corn-371809,buffalo grilled corn,5.0,2400.0,,[American],"[mayonnaise, hot sauce, crumbled blue cheese, fresh chives, corn]","['mayonnaise', 'hot sauce', 'blue cheese', 'chive', 'corn']",5,40.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.P4N69Mhi1tfucWevNJRQZwHaHa%26pid%3DApi&f=1&ipt=1f10c391ac2854b82f89e2c324f5025b362d9e7672d69a7f5ac6f7007f251179&ipo=images
301,Roasted-Fingerling-Potatoes-with-Seasoned-Salt-Martha-Stewart,roasted fingerling potatoes with seasoned salt,3.0,3000.0,[Side Dishes],[American],"[coarse salt, freshly ground pepper, chopped fresh thyme, fresh rosemary, fingerling potatoes, extra-virgin olive oil]","['coarse salt', 'pepper', 'thyme', 'rosemary', 'fingerling potato', 'extra virgin olive oil']",6,50.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.xvNy4fZjsc6MvCSIQl1BjwHaJQ%26pid%3DApi&f=1&ipt=4c65b4753ed55f4183f4ae135a2246f0415df7ab153e8ea166cc6f32fe975774&ipo=images
302,Elvis-Milk-Shakes-MyRecipes-245813,elvis milk shakes,4.0,900.0,[Beverages],"[American, Kid-Friendly]","[creamy peanut butter, milk, vanilla ice cream, bananas]","['creamy peanut butter', 'milk', 'vanilla ice cream', 'banana']",4,15.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.-QFAJOGBu5WnPa-WQOo8MwHaD4%26pid%3DApi&f=1&ipt=ecbc147c93c9d48b5aacebabeaeaaeb7f5e733bc196ddc3b4ff54016f97d4fb6&ipo=images
303,Matzah-AllRecipes,matzah,5.0,1680.0,,[American],"[flour for dusting, all-purpose flour, water, kosher salt, olive oil]","['flmy dusting', 'all purpose flmy', 'water', 'kosher salt', 'olive oil']",5,28.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.lBk9a3waW3yyH9YFHNL0rwHaHa%26pid%3DApi&f=1&ipt=88beaefe42c9eb08e62d14e1395eb46d79fddc64961910ef693327e15d1b19c8&ipo=images
304,Bestest-pesto-334578,bestest pesto,5.0,1200.0,,[American],"[walnut halves, pinenuts, garlic, fresh basil, fresh cilantro, fresh thyme, salt, water, flaked, olive oil, fresh lemon juice, black pepper]","['walnut half', 'pinenut', 'garlic', 'basil', 'cilantro', 'thyme', 'salt', 'water', '', 'olive oil', 'lemon juice', 'black pepper']",12,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.GANMw_wAHmWjd5jd9ixuYQHaJQ%26pid%3DApi&f=1&ipt=390039a54c92d4e44010cd1913ada60a94c821cb012ed14447cbcc86af3f57e8&ipo=images
305,Honey-Glazed-Ham-513530,honey glazed ham,5.0,,[Main Dishes],[American],"[virginia ham, honey, brown sugar, cayenne pepper, ginger, clove]","['virginium ham', 'honey', 'brown sugar', 'cayenne pepper', 'ginger', 'clove']",6,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.muv61zBeMKitS1VTR0ovDgHaHa%26pid%3DApi&f=1&ipt=9cfac4127f83a8fa20bfa049c3ffb2ea565386b862fd32eded309b4429ead135&ipo=images
306,Watermelon-lemonade-355020,watermelon lemonade,4.0,1500.0,[Beverages],[American],"[lemon, water, sugar, kosher salt, watermelon, ice]","['lemon', 'water', 'sugar', 'kosher salt', 'watermelon', 'ice']",6,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.d19wBBjDQMmAZf4E5qHPiAHaLH%26pid%3DApi&f=1&ipt=4b747ed34ff44ffbf2db985f2bee77b94f6f40d7d48d48eded093412184a9302&ipo=images
307,Blushing-Mimosas-My-Recipes,blushing mimosas,4.0,900.0,"[Beverages, Cocktails]",[American],"[orange juice, pineapple juice, grenadine, champagne]","['orange juice', 'pineapple juice', 'grenadine', 'champagne']",4,15.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.vjZWUxvySjaWwrkO2st6wwHaLI%26pid%3DApi&f=1&ipt=be1769f8edfa0b3b945c26132531a94b11489c9211fffc4ce16fdc5384db2795&ipo=images
308,Grilled-Corn-on-the-Cob-Martha-Stewart,grilled corn on the cob,5.0,1500.0,[Side Dishes],"[Barbecue, Southwestern, American]","[ear of corn, oil, butter, coarse salt, ground pepper, chili powder]","['ear corn', 'oil', 'butter', 'coarse salt', 'pepper', 'chili powder']",6,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.aG-Ivb9NMyXKE_wLPjniXQHaIk%26pid%3DApi&f=1&ipt=4c2883e43e39c9b2a6d6d650a5d06aa9fdfe1bca8eec8a60ba80b3dc0c4eec18&ipo=images
309,Breakfast-Burritos-MyRecipes-237423,breakfast burritos,3.0,,"[Lunch and Snacks, Breakfast and Brunch]","[Southwestern, American, Mexican]","[bacon, eggs, salt, pepper, flour tortillas, shredded cheddar cheese, sliced green onions]","['bacon', 'egg', 'salt', 'pepper', 'flmy tortilla', 'dar cheese', 'onion']",7,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.rmlIj5y0IOO-KiRG83jQ3wHaGs%26pid%3DApi&f=1&ipt=69090d4ec8594b9686d739e5b8ff7ba60964524e250d8af434a86abd72c4ee92&ipo=images
310,Watermelon-Feta-Salad-474480,watermelon feta salad,5.0,1200.0,"[Lunch and Snacks, Salads]",[American],"[watermelon, purple onion, feta cheese, mint leaves, balsamic vinegar]","['watermelon', 'purple onion', 'fetum cheese', 'mint leaf', 'balsamic vinegar']",5,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.Ou2tSK-F49MacuJ3qE1EswHaHa%26pid%3DApi&f=1&ipt=e9770d3ae208f22580d5fc1ea97b13ba02cd4e48cd12e7321c65d1ba0d0651d5&ipo=images
311,Angel-food-cake-369293,angel food cake,5.0,3300.0,"[Afternoon Tea, Desserts]",[American],"[eggs, confectioners sugar, all-purpose flour, cream of tartar, vanilla extract, almond extract, salt, sugar]","['egg', 'confectioner sugar', 'all purpose flmy', 'cream tartar', 'vanilla extract', 'almond extract', 'salt', 'sugar']",8,55.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.8WlmefC1HjTgs7AxCIGYUQHaLH%26pid%3DApi&f=1&ipt=3f2cb72943e7e75fb1bb8039b4c6ea961ec47ccf79debb5bf0eb56c2f0722a9d&ipo=images
312,Classic-chicken-and-rice-soup-334592,classic chicken and rice soup,5.0,,[Soups],[American],"[extra-virgin olive oil, onions, minced garlic, celery, carrots, chicken, chicken broth, white rice, whole grain dijon mustard, kosher salt, ground black pepper, finely chopped fresh parsley]","['extra virgin olive oil', 'onion', 'garlic', 'celery', 'carrot', 'chicken', 'chicken broth', 'white rice', 'grain dijon mustard', 'kosher salt', 'black pepper', 'parsley']",12,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.5FNQNlrVXXbFVT9eri4CggHaKX%26pid%3DApi&f=1&ipt=cd67c7ea72562e779b01f72009da316d79dee64612c15ab82f7c94fa7a990d2c&ipo=images
313,Parmesan-Cheese-Sauce-My-Recipes,parmesan cheese sauce,4.0,1200.0,[Condiments and Sauces],[American],"[butter, flour, 1% low-fat milk, parmesan cheese, salt, pepper, paprika]","['butter', 'flmy', 'low fat milk', 'parmesan cheese', 'salt', 'pepper', 'paprika']",7,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.rPBWUcaPzN6AZEV_LPXfgQHaO0%26pid%3DApi&f=1&ipt=b0951d19c89700dcec1e1e51d3fd083d1c1b73b84d477f74177890f66855f0af&ipo=images
314,Banana_caramel-Milk-Shake-My-Recipes,banana-caramel milk shake,4.0,1200.0,[Beverages],[American],"[caramel sauce, bananas, vanilla ice cream, milk]","['caramel sauce', 'banana', 'vanilla ice cream', 'milk']",4,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.qi0A_-KabX_NB4GhMnobmgHaJ4%26pid%3DApi&f=1&ipt=8309d3565c282a6cc8add3900679389e0d1ae7f09caac5e92d2e3fbf452ef721&ipo=images
315,Coffee-Frosting-Real-Simple-199061,coffee frosting,4.0,600.0,[Desserts],[American],"[instant espresso powder, unsalted butter, confectioners sugar, pure vanilla extract, kosher salt]","['instant espresso powder', 'butter', 'confectioner sugar', 'pure vanilla extract', 'kosher salt']",5,10.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.Nxb7fKAm5Fhsx-yn9GKwqAHaLH%26pid%3DApi&f=1&ipt=2706dee76a61301bd8aa7a62d52738f5f8df335b3f46e3a797fb3417bab79fce&ipo=images
316,Snowball-Cookies-535073,snowball cookies,4.0,2700.0,[Desserts],[American],"[unsalted butter, powdered sugar, pure vanilla extract, all-purpose flour, chopped walnuts, kosher salt, holiday morsels]","['butter', 'sugar', 'pure vanilla extract', 'all purpose flmy', 'walnut', 'kosher salt', 'holiday morsel']",7,45.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.9NsR8w3hjoZBchYVesBSiwHaLH%26pid%3DApi&f=1&ipt=0bf9afc125e61937cd6450e46a39736edce93636ed46d1a310257bd72cbe676b&ipo=images
